id	type	name	displayName
c5d95f12-2a18-4285-bcd6-34f8c432fec4	StructureSO	Compartmentalization	Compartmentalization
c5f53567-7c5e-4c27-9d06-e20c266c90e5	ViewSO	Hotbar
c5fccdef-0e64-4324-8287-71d4bcbfa76f	GlyphSO	Transmute	Transmute
c6037fb1-eaa9-45a5-a553-ab7b7a0f94e7	DamageTypeSO	AreaDamage	Area
c608e1c8-e5f5-4de3-becc-87f3174987d3	DamageTypeSO	FireDamage	Fire
c6220064-6e68-45fa-8485-ec90b2d48f67	TutorialSO	TutorialForceTree
c625b07a-ac5e-463a-a047-b101a73e41c5	CombatStatusSO	Blind	Blind
c6583ffe-2eac-4818-932f-c8e94ef73fd4	AdvancementSO	AdvEnrichCraggySpire	Enrich Craggy Spires
c65f0991-5359-483b-a6b4-7aaeebdc85ba	MusicTrackSO	TheVoid	The Void
c662d72a-2211-4cd6-b9d2-104071a5e6e9	ViewSO	ScreenWorkshop	Workshop
c677fec8-6ffc-470e-af70-2a90810c16aa	UpgradeSO	BulkDevelopment	Bulk Development
c6b21b6f-0918-4412-99f2-4c383fd166fc	SpellRecipeSO	ManaShield	Mana Shield
c6c3457a-07ce-47ba-821c-48d603261620	AttributeSO	Rest	Resting Rate
c6d58acd-0ec6-4243-9eda-c4a49e4484d9	RecipeBookSO	FlowRecipeBook	Flow
c6f1ce5f-1b87-4302-b269-075349b3667b	ResourceSO	PointsMaterial	Materials Upgrade
c7159fc0-d2e2-4efd-8cc3-3a7e752d38df	KeyBindingListVariable	ViewKeyBindings
c735079a-4047-49f2-85c2-a4777c619da8	ResourceSO	ExpWizardry	Wizardry Xp
c735a31f-cfae-44da-a0d1-2b1c497f7b71	EquipmentSO	StormshapersRune	Stormshaper's Rune
c73950c8-cc56-44d8-955e-bd279df47b97	UpgradeSO	ArtificerArtifactsUpgrade	Upgrade Artifacts
c7413238-4c58-49e0-b464-d03832226682	DamageTypeSO	LightningDamage	Shock
c748c7bc-998e-4dec-8c5d-da3254b1c15a	AlchemyRecipeSO	LearningRestorative	Restorative Learning
c77a075f-c2d5-4d0f-8b0f-cb5ac43c8d86	ResearchListVariable	ScholarResearches
c7962e6c-a21e-4580-ad0a-26eba83856be	GlyphSO	Repeating	Repeating
c79eead9-fe1d-4e2a-9c17-eb8eed9001a3	TimeRuneSO	TimeGeneralistTempo	Generalist Tempo
c7ab3f50-2676-475f-8294-421894d81138	AlchemyRecipeSO	StudyAura	Study Auras
c7c99956-f24b-4bed-a9ed-0e05cdb21fa0	PrerequisiteLinkSO	ArcanistTiers
c7f09fdf-f27e-4f50-9a21-89fcf7fe6f21	StructureSO	Containment	Containment
c7f39719-5208-4f85-9450-3616b1007a97	AttributeSO	StructureRankMod	Attribute Rank Effect
c7f7afc9-b698-446f-bfb9-cd0121dab86f	ViewSO	WorldPanel
c8105d4f-22f8-40ab-ad4f-b1b4ccb2aad3	ResearchSO	ImprovedDurations	Improved Durations
c821f3fd-927f-475e-ab70-365729f410dd	ViewSO	AutoAttackView	Auto Attack View
c82b81f9-facd-4c37-b2c0-21343f16f770	ResearchSO	AutomatedScribing	Automated Scribing
c82f4715-d469-4e19-ad40-a1edbcfe2983	IntVariable	CeremonialLevel	Ceremonial Level
c83107c3-582f-4294-8c69-be93f3a7dd42	UpgradeSO	ArtificerSpeed	Rapid Construction
c8554a0d-9046-48b7-bc3e-95d78f5c1761	FilterVariable	EquipmentFilter
c86a5f9e-5ed9-4a1d-baf1-b9595d504b15	ResearchSO	AscendArtificer	Ascend Artificer
c86d4cde-740e-41a2-a370-26ef4e95b48b	CombatTargetSO	AllEnemies
c8ca2ba1-263f-48b0-a58f-2fdcff19da86	ResourceSO	Ironwood	Ironwood
c8f0c454-0b5d-4c5d-b91a-e4c0920a72c9	AttributeSO	CombatDamage	Combat Damage
c8f9e0c8-2b5d-48f6-9ead-27b3eb7389d4	ResourceTypeSO	GlobalResourceType	All
c8fc44b9-ec72-414d-97c3-44278652dda7	StructureListVariable	DimensionalStructures	World
c8ff8e01-c042-49c2-86a2-e374f82c280c	AlchemyRecipeListVariable	ConceptRecipes
c90b354d-6dd5-46a3-99b4-76e7c1f4d9e8	AttributeSO	RitualEnemyLoot	Loot
c90e1ad2-2117-4d5f-b52f-a4abebbc79a4	DiscoveryTreeSO	AlchemyDiscoveryTree	Alchemy Discoveries
c93a58c9-e88f-461b-8686-c46554d27b64	PlotNodeActionSO	PNAIronwoodTreeHarvest	Chop Down Ironwood
c943abeb-a8bb-4e12-a999-c03bd30453d5	DoubleVariable	PowerBuildLimit	Power Build Limit
c9734142-d53e-4759-bb24-fdff1d3b2372	AdvancementSO	AdvTimeGeneralist	Generalist Boost
c98854f4-439e-4ee7-b29b-684204a676bc	PlotNodeActionSO	PNAFruitTreeEnrich	Enrich
c9b8a420-606a-4439-884e-720f1c4473c8	GlyphSO	Herbalize	Herbalize
c9f458c4-b8f7-4847-b026-3438e83a5d2b	ScalingWeightSO	AlchemyDismantleScaling
ca0f2de8-c102-4c47-b28a-48ee450da0b5	ChallengeSO	WeakenedRefinement	Weakened Refinement
ca1958fe-d168-424b-96fb-ebf889b28e64	ResearchSO	ImprovedTransmutations	Improved Transmutations
ca1e34c4-3f93-4d2b-8e30-3823162e8bd6	StructureSO	Infusion	Infuse Mana
ca292806-d127-4294-a67b-1d22ede35343	AnimationEffectSO	OrbAnimBubbles
ca3b7706-33f5-4986-a3fc-f88c6c918e6f	StructureTypeSO	ReinforcedStructures	Reinforced
ca7087e8-23b0-44de-93f4-15478d6af6c5	ResourceListVariable	ConceptBandwidthResources
ca7efd1b-10e1-41d6-b197-3e03998ecd35	ViewSO	MagicSpellbookLearnRecipes
ca934900-0253-4f71-93e9-733fb91132b7	ViewSO	MagicSpellbook	Spellbook
ca988a97-b7aa-4782-a5de-c3e52e6386a6	AttributeSO	SpellLevel	Spell Lv
caab357b-a7df-43a7-88d4-e65724dd2a2b	ResourceSO	Blaze	Blaze
cab97c97-cd14-47ee-81b0-63ff1911ff21	UpgradeSO	PsychicBlastPower	Psionic Power
cacddad7-a5ce-4742-bdfb-2f56fefb2b30	ViewListVariable	SettingViews
cb0dbb1d-6a4e-4c61-a500-eda9975b7f73	UpgradeSO	ExpertAdvancements	Expert Advancements
cb29889f-37e5-4e92-89cd-f76911a0ebe8	PassiveAbilitySO	VesselTokenPassive	Vessel
cb354ece-fd8c-4ffc-a67e-b24cc3fe5fa5	EnchantmentSO	EnchantDevelopment	Development
cb3b0869-33f4-45e2-a820-65730fd06e06	BoolVariable	EnableMousePopups
cb4de90f-2dfc-4afc-9aad-c0a2ee0e7388	RitualTypeSO	UpgradeRitual	Upgrade
cb8088a2-cd7c-49a7-ae3e-52c2249be18c	ViewSO	TimeReset	Reset
cb8c5c35-a253-49f5-a759-c9b20b44fe44	ResearchSO	ImprovedLaboratory	Improved Laboratory
cb982440-a2a9-488d-a5a5-865d2f2f07a6	KeyBindingVariable	GoToArtifacts	Go To Artifacts
cbc36142-1138-4630-9c2d-73e63e3743f2	RecipeBookSO	ElectricRecipeBook	Electric
cc181b2b-7597-484d-b899-033a64d514c8	AdvancementSO	AdvEnrichOakTree	Enrich Oak
cc1cb602-2427-41c3-a2f4-421b4eef2ab4	GlyphSO	Accursed	Accursed
cc2120f0-0f27-4e29-af09-670f88807233	ResearchSO	SuperRunes	Super Runes
cc4f8a0f-0081-4702-bd30-134070e09a4f	ResourceSO	Spark	Spark
cc580cea-b25c-41e5-874e-688835c1ff54	SpellTypeSO	Flow	Flow
cc94b8bf-2847-4bb1-90b8-3f73e3369abd	ResearchSO	AutomatedCrafting	Automated Crafting
ccc333dd-fe19-4db8-9717-57346682a623	ChallengeTypeSO	WeakeningChallengeType
ccceab4e-4c8e-4179-8dd5-dc036eb2ccce	ResourceSO	PointsGlyphFree	Free Glyph Upgrades
cce023a0-85a2-4d93-9fb1-66c03e5a74a9	ResourceListVariable	SelectableResources
ccebc458-9868-4f3c-ba4a-100dfc05c47d	PrerequisiteLinkSO	ExpertTiers
ccf7a7f9-bbea-469c-90cc-41ccb81f7206	AttributeSO	Level	Level
cd04ca98-4fe8-43e1-b59b-f5a54fc18e7c	ConsumableSO	BrainBerry	Brain Berry
cd2665dc-3ca5-443e-8672-41cf489feccb	UpgradeSO	PhysicalCoreExpand	Expand Physical.
cd38cfe0-14d9-44be-9621-de4b6874449b	GlyphSO	Dragon	Dragon
cd5465e3-3e0d-48ca-815e-80f795aa58ce	UpgradeSO	InfuseOrb	Infuse Orb
cd79034d-f5f7-46e7-b8c8-e7055a3a6f1e	PassiveAbilitySO	AmbiatorPassive	Ambiator
cd8e6408-da1c-4247-8311-367edf38d17d	AchievementSO	PerfectCasting	Perfect Casting
cdaffbdb-dcf8-48f4-85cf-2bcdcdebe445	ResearchSO	AscendArcane	Ascend Arcane
cdea3761-b871-48c1-9ff2-de419b8a5ec3	AttributeSO	MasteryExperience	Mastery Experience
cdeef71f-844e-4bd5-be9c-33f58b0c9c4f	SpellRecipeSO	Propagation	Propagation
cdeff67a-a025-4086-b883-4e6078841557	AdvancementSO	AdvEnrichMagebloom	Enrich Magebloom
cdf5c8d0-c9a3-4284-ac53-89cff39d7105	ChallengeSO	FocusImprovedSpeed	Focus: Improved Speed
cdfbbee5-7fa2-41fe-a6aa-903beb692fb2	ViewSO	MagicSpellbookLearn	Unlock
ce0c058c-b674-49ca-bc18-0d48fafae8c3	KeyBindingVariable	GoToMaterials	Go To Materials
ce207aba-b835-4455-a1b7-e10e18db9ce2	ViewSO	WorldAspects	Aspects
ce554d2b-5730-422b-94e2-fdcd18331a1c	LocalizedStringSO	PassiveAbility
ce6044da-15dd-408e-9524-14e163314f19	ViewSO	ScreenTime	Time
ce74853b-9cba-444a-a022-66ed260a68b2	ResourceTypeSO	MagicResourceType	Magic
ce8bcfbe-750b-471b-91bc-05d76895a99b	StructureSO	Academic	Academic
ce8f1a13-1a64-4c96-8c95-f19e3a9e4974	PlotNodeActionSO	PNAOakTreeGrowFruit	Grow Fruit
ce9c74f3-8d77-44a2-9ccb-dfd0f3a9d908	DoubleVariable	RitualPower	Ritual Power
cea9d85f-167a-4750-b6b4-56a37224a4dd	DoubleVariable	InactiveCooldownSpeed	Inactive Cooldown Speed
ceb8fd0c-dc70-4c09-bb39-04c01d57bfde	MusicTrackListVariable	CoreTracks
cebafbfb-6416-467e-9d1a-fd239fcc5ed7	ChallengeSO	WeakenedAuras	Weakened Auras
ced36742-98fa-4a13-812a-14b803375235	EquipmentSO	CloakOfCasting	Cloak of Casting
ced4f09d-781b-4368-9c2b-a4eb4789a1f7	ConsumableSO	LightningTonic	Lightning Tonic
cf122f68-5fbb-4f4c-9093-e7984b9de179	ScalingWeightSO	ChallengeBoonEffect
cf133099-05e6-4fe0-9f3c-098dd4803eb8	AchievementSO	PerfectCombat	Perfect Combat
cf4252da-e26e-4101-870a-1d5100b38558	ResourceSO	WeightGathering	Gathering Capcity
cf542d46-519f-4eb8-b4b6-4d3fd463da2f	StructureListVariable	AlchemistStructures
cf57a1e0-797f-4201-9b8d-b4975dabbec3	AlchemyRecipeSO	TransmuteAmber	Transmute Amber
cf59166c-a40e-44f9-898b-9735cfedcdfe	ScalingWeightSO	ResearchSpecialScaling
cf641a01-2582-48e9-be3e-442a2e9c0ebf	LocalizedStringSO	CraftingStructure
cf6ca81a-2311-4cb2-afb2-65771b8d44d9	CharacterSO	RepeaterApparition	Repeater
cf70ab3d-21f0-4899-8da5-46baa2773709	AdvancementSO	AdvTimeUnderstandingBoost	Understanding Boost
cf8b005b-5717-4bee-8eb0-363b7e93071f	StructureSO	BeaconBarrier	Beacon Barrier
cf940f0a-b445-4b5d-8b0d-e951bf24645e	AlchemyRecipeSO	StudyMachines	Study Machines
cf97bfda-80b1-41d1-85b6-58836ba81140	StructureSO	Spirality	Spirality
cf9a36e7-9f10-4f1e-b4d1-3e1b56ba4370	IntVariable	TimePersistValue	Starting Time Advancements
cfa7f40d-6417-457f-bbf9-30ac9d16484e	ResearchSO	AscendExpansion	Ascend Expansion
d016f5d9-e848-4827-a8d3-f8b9aac4a20f	AlchemyRecipeSO	AnalyzeEnergetic	Analyze Energetic
d037d4db-b0f7-4df9-8c64-d3916839c5b7	EquipmentSO	EnergizedCloak	Energized Cloak
d04c3997-f9f0-4a2f-883d-f94a9b56c679	AttributeSO	ResourceRallyThreshold	Rally Threshold
d057eb7e-9e20-4f98-b35d-3ae03b197897	ResearchSO	ExpertStorm	Expert Storm
d059582a-ec2e-4be9-93eb-e86b63256568	PassiveAbilitySO	ReflectiveRestorativeLearning	Restorative Learning
d07d202e-28f4-4649-87d8-54c44fd7c4b3	PlotNodeTypeListVariable	AllPlotNodeTypes
d082675b-556e-4dde-9e1e-133fe9837fb3	ConsumableSO	DimensionalSalve	Dimensional Salve
d0f87730-1fb2-47b0-bf96-232057179b69	StructureSO	Spellcraft	Spellcraft
d0ff8d20-b175-4655-966d-c2505c1ad7a8	ResearchSO	RestNatural	Natural Rest
d104fef1-32be-46ed-a18e-7a7cfd1fbc13	StructureTypeListVariable	AllStructureTypes
d119cecd-077a-4546-ba72-bc71e381d3d5	ChallengeTypeSO	UniqueChallengeType
d121a3de-3e40-436c-8bf7-c8245f2f6ab8	EquipmentSO	CognitiveCord	Cognitive Cord
d1228d1a-d8ad-4971-bf0a-d1ddfeec90fc	AdvancementSO	AdvManaGem	Gem-fused
d12dd94e-e5f4-4909-a10c-ca727de22b6c	TimeRuneSO	TimeTechnologicalTempo	Technological Tempo
d14207e6-8c90-4fa4-9d48-f97e75d46d5c	ResearchSO	GreaterStockedCasts	Greater Stocked Casts
d168de6a-6141-42c1-a2dd-49580bf05174	AttributeGroupSO	AllAlchemicCapacities	All Alchemic Capacity
d17ea5ff-8118-48e9-8a52-b369460874e4	ViewSO	PinnedBarView
d1841dc2-a7c8-45fd-8aca-e89663b5df89	UpgradeSO	ScribeScroll5	Scribism Scrolls V
d18a00f8-d5fb-4749-bf8f-9c8e47e05d49	AttributeSO	FunctionalCapacity	Functional Capacity
d18b47da-a5d2-4e78-9ce5-50208d24524e	ChallengeSO	BoonDuration	Boon: Duration
d1939c81-6d1f-41e4-bdef-6d53793df086	ResearchSO	ConvertTechnology	Convert Technology
d1a2ca8b-af56-43db-98eb-bba192173a76	PassiveAbilitySO	KineticMindSpellsPassive	Kinetic Mind, Spells
d1c9d609-883c-4952-960e-5a7c128e86fb	ChallengeSO	WeakenedScholar	Weakened Scholar
d1e9baab-9298-4c6a-8264-26e803467808	CharacterSO	HotRepeaterApparition	Hot Repeater
d1fbabb0-b3e8-425e-adef-2a6a6fb66940	UpgradeSO	UpgradeRoutine	Improved Routine
d233d67e-9e3f-4982-8964-124df32706a0	PassiveAbilitySO	SpacialAffinityTokenPassive	Spacial Affinity
d2947f69-d989-465d-8159-204285ed57be	AlchemyTypeSO	Brewing	Brewing
d29ef010-743c-4785-9d13-178e3aed7325	AttributeSO	ResourceRateLifetimePercent	Lifetime Rate
d2a01aa0-fd4e-49ec-823c-7720f257971b	StructureSO	MechanicalLubricant	Mechanical Lubricant
d2a03f7a-f111-49ad-803c-1b9e5e1440cf	StructureSO	HolyRelic	Holy Relic
d2ada00c-084b-4d01-a5b0-c707ed3fdfaf	TimeRuneSO	TimeGeneralistPersist	Generalist Persist
d2b10420-aa5b-479d-945b-de82a00a5647	DoubleVariable	AllSpellTypeXpMod	All Spell Types Xp
d2cc2da4-4384-4d6c-8c5b-ac55da10b12e	ModifierListVariable	Upgrade_InfuseOrb
d2e4ef70-bc89-43e1-a156-e97a30fa46f2	TutorialSO	TutorialSpellLoadout
d2eee684-c13d-4110-bc4d-f00c288a8262	AlchemyRecipeSO	LearningBuilding	Built Learning
d2f9aa1a-e7fb-406f-970b-ff574b66f625	UpgradeSO	WizardrySchools	Schools of Wizardry
d2fe9554-3ab8-419c-b1d3-9177606d111c	AlchemyRecipeSO	EnchantNatural	Enchant Natural
d326695d-fc76-40c3-a1aa-65e31cf04c4d	DisplayTypeSO	Statistic	Statistic
d39d6854-caa4-4765-8706-507cc3227db8	GlyphSO	Resourceful	Resourceful
d3a5536f-ecae-4e5e-a6f3-51188f250a27	EquipmentSO	HellishReaver	Hellish Reaver
d3aa564a-135a-4d57-8b67-af527c03c15d	ViewListVariable	TimeChallengesViewList
d3b7b8bd-468d-48ab-b552-b583eae2429a	AdvancementSO	AdvTimeElemental	Elemental Boost
d3b7f764-7c14-4159-b30a-ffd1b631bd0d	RecipeBookSO	CompulsionStoneRecipeBook	Compulsion
d3d66922-067e-4d80-9046-d253e82d8dfd	AnimationEffectSO	ShineAnim1
d3de4539-ac93-452a-b56c-af18e14e80a0	RitualSO	Surrender	Surrender
d41a6a4f-d371-479e-9609-d24caa04de2a	StructureSO	Magicianry	Magicianry
d426666d-a0c4-45c3-9ac9-1fedd1beecf8	EquipmentSO	ConstructorsHammer	Constructor's Hammer
d4346f75-3b1f-44cc-b031-f08c62b1187f	ResearchSO	ExpertDragon	Expert Dragon
d46e2bf3-7930-41bd-b2aa-4810c23f1acc	ViewSO	WorldDruidry	Druidry
d4a9711d-e1f8-4951-999c-11e1026e586b	UpgradeSO	AlchemyImproved	Improved Alchemy
d4a991c8-c60c-48d9-87bd-cc9c8d3ccfe8	ResearchSO	GreaterLaboratory	Greater Laboratory
d4b73913-68ff-44e9-84c1-329cdbf9eca1	LocalizedStringSO	ImportExportText
d4b96642-545c-4e00-aace-b55259c071fe	AttributeSO	ResearchHideCompleted	Hide Completed
d4ca295f-4795-4b0f-a9e4-13a3decc438a	KeyBindingVariable	MaxBuy	Max Buy
d50af282-9b93-41b2-9b1f-773ed82d8ad9	ViewSO	CraftPageManual	Manual
d50ea5ec-a02c-47cb-b30f-50fa10157cca	ViewSO	MagicSpellBookAvailable
d51ffa89-fc3a-48ed-bb08-e92450aee01f	PlotNodeTypeSO	GlobalNodeType	All Plot
d562de9d-0218-489e-8b7c-d2e116428bf2	ResearchSO	ImprovedLearning	Improved Learning
d5b8bf7e-bda8-4c9c-8dd6-abdac6e4c79a	PlotNodeActionSO	PNAOakTreeEnergize	Energize
d5d3102d-9113-4209-9a1f-b9a02c2e5915	CraftingRecipeTypeSO	ArtificeCrafting	Crafting
d5ef8e3d-9dc9-4eea-b239-be8e667c07df	PlotNodeActionSO	PNAVoidMossHarvest	Extract Void Moss
d60f57df-9e8b-44e8-9acd-9cc178f3c340	LocalizedStringSO	RitualType
d620fe56-556c-41f7-b4d4-0826911e1e01	IntVariable	MaxSpellOutputLevel	Max Output Lv
d662b747-e0f6-455d-b72b-e807f455a392	AchievementSO	ScalingSchemer	Scaling Schemer
d682a693-0ea1-4711-938b-c5405e2cebfa	GlyphSO	Scholar	Scholar
d6b8e619-0d12-48bf-a95d-db8f47b36ad9	AchievementSO	MasterExpansion	Master Expansion
d6e2b17d-6f21-45e6-b55b-1bf59d503432	UpgradeSO	ScholarismAlchemy	Scholarism, Alchemy
d712a61d-c7fe-41e3-bbea-c4f8c1f7b861	LocalizedStringSO	CharacterType
d721d918-12a6-4752-b19e-d871e23f8ff3	AlchemyRecipeSO	BrewElementalPotion	Brew Elemental Potion
d76565b1-8e2b-44fe-9cf3-995d6f666305	CraftingStructureSO	BrewingStation
d76af0b3-cc2d-4817-895e-f1897f810907	AlchemyRecipeSO	TransmuteSpace	Transmute Space
d7ad599c-8203-496a-aa0a-b684063c8bf4	StructureSO	DarkInfusion	Dark Infusion
d7b9808b-a1ff-494b-9cc9-02e1492698b9	AttributeSO	RelatedComponents	Related
d7c110bc-a479-4c6e-b687-186283276ee1	CharacterSO	DisruptorApparition	Disruptor
d7e73440-19b7-40a2-aa92-a0bade79bcb8	AlchemyRecipeSO	BrewMentalistsSalve	Brew Mentalist's Salve
d7f1772e-1648-4f11-8ad8-1b41898496b2	ResearchSO	SuperZeal	Super Zeal
d80459d2-af50-4118-9670-12929b7e20e8	ChallengeSO	WeakenedItems	Weakened Items
d81093b1-4e09-455c-a943-2f0f0a759cb1	ChallengeSO	SpeedScholar	Speed: Scholar
d82388e8-d517-41d0-9cd9-36b61856d572	RecipeBookListVariable	SpellRecipeBooks
d8405e2e-dd8c-4069-8b4c-c235472583a3	AlchemyRecipeSO	BrewWitchesBrew	Brew Witch's Brew
d84b61bf-72b4-42bf-9fd0-c4ba6c8f988d	AnimationSO	LightningRayAnim	Lightning Ray Anim
d854b177-865f-45ee-97a3-23d904df1ba1	EnchantmentSO	EnchantEcho	Echoing
d857271f-c9df-4eb1-84ac-809e1eb57ee1	ValueModifierVariable	ScalingXp
d877712d-d606-4c7e-8689-2d51292fffaa	SpellRecipeSO	AvatarOfEvocation	Avatar of Evocation
d887f3a6-c261-4539-b834-f92a6aa7e6c0	TimeRuneSO	TimeSkillTempo	Skill Tempo
d88aa06b-7a71-4db4-a293-d27ab21befd8	DiscoveryTreeSO	GlyphDiscoveryTree	Glyph Discoveries
d8afa4f2-4326-49ce-a08c-743170abea75	ResearchSO	ImprovedScribing	Improved Scribing
d90930ae-190d-413d-a302-c452acbca53c	DamageTypeSO	PhysicalDamage	Physical
d97f1677-71e2-4ff3-b627-e360726c43a6	SpellRecipeSO	Brainstorm	Brainstorm
d9a589e7-e005-4425-8fab-80f03697b5d1	RecipeBookSO	GlovesRecipeBook	Gloves
d9c6651d-7e61-4b7b-889a-fa1236d93512	CharacterSO	ColdApparition	Cold
d9cbbc6b-b8c6-4fa6-9bea-3551a2107eae	UpgradeListVariable	WorldScreenUpgrades
d9f0ec7a-357c-4cdf-a3ce-707caa5641dd	ResourceSO	Ore	Ore
d9f1a5c3-d7de-4819-b234-a15781190650	UpgradeSO	AspectWorkshop	Aspect: Workshop
d9fe4089-20d8-444f-873a-9c32f46117b2	UpgradeSO	LearnTransmute	Learn Transmute
da07b919-c5ad-46d1-8b46-ad5d95afc3e2	AlchemyRecipeSO	AnalyzeSpirit	Analyze Spirit
da18dd91-9e10-4035-bff4-5949c98af41a	AlchemyRecipeSO	TransmuteThaumaturgy	Transmute Magic
da5eab6d-ab4c-4b32-aca1-2e83b6d3a64b	ConsumableSO	ScrollInvestment	Scroll of Investment
da6a37ec-9be7-4434-abd1-c2e3ddab80ee	ModifierListVariable	SpellMasteryXpScaling
da6a7e36-f8f6-438e-95ed-8aaa769a6cbb	EquipmentSO	GrowthShard	Growth Shard
da758fa1-e1a2-4210-93b8-8651e4efdc04	DisplayEffectSO	PowerfulUpgrade
da8a2593-88f1-4ce1-8cf9-1b073a7de537	ChallengeSO	BoonTechBoost	Boon: Tech Boost
da8aa81f-14a7-42df-bde0-c33cf4c4f967	IntVariable	TotalEquipmentDiscovered	Total Equipment Discovered
dabfb0b5-e35b-4682-b176-245acfdfc1e2	ModifierListVariable	RitualWeightLevel
dad34e22-875c-4ad0-8144-165e0a063b07	InstanceScalingSO	ConceptInstanceScaling
dad5d412-662f-4d62-9a0a-5352f2caa28f	ResearchSO	OverchargeTechnology	Overcharge Technology
dafb5a1e-6da7-47bd-a00d-c9e18c96108a	TimeRuneTypeSO	RuneTypeUnique	Unique
db0694f1-82bf-4ecf-a139-1341efee2bb8	SpellRecipeSO	Firebolt	Firebolt
db55a0e6-905c-4c0f-81b2-f2577705eefc	StructureTypeSO	LunarStructures	Lunar
db61aedb-0143-402f-bdf9-de50b2d59203	ResourceSO	Zeal	Zeal
db622a44-7a63-41c4-aabf-6ed8d633151e	GlyphSO	Tool	Tool
db8d3afc-bde7-45c3-96d4-53f98719dc40	ChallengeSO	WeakenedWizardry	Weakened Wizardry
dbb5b3cd-8c4e-4de3-8a15-4329347b2c1d	RitualSO	Destiny	Destiny
dbb7a852-5fe2-4148-961d-2b028b21b09d	ResearchSO	ArtifactTools	Artifact: Tools
dbcfd577-c34f-4fbe-ab68-f8369f9e3cb1	EquipmentSO	ScholarsRune	Scholar's Rune
dbe530e3-1f59-4e6b-b9a5-9202a55e8728	ModifierListVariable	SpellCost
dbfe15e8-0938-4fa2-82fd-97fc727247a7	UpgradeSO	WizardrySparkElementia	Storm Elementia
dbff5f22-83b9-4a00-b523-32e6987a8c2b	TutorialSO	TutorialOrganicEssence
dc38c4bd-7f08-4138-a643-72f55b925f5b	StructureSO	Conjurator	Conjurator
dc4ca65c-444e-4e7e-bb45-a009db9ecb89	AdvancementSO	AdvTimePersistPersist	Persist Persist
dc551c55-ead6-4093-a72a-38a3ef6db8b1	MusicTrackSO	AmbienceTrack3	Ambience 3
dc619b9f-0530-4c7d-96b2-5a73fc0f49bb	AttributeSO	GainRate	Gain Rate
dc6b2843-c64f-4804-af77-dcce29088f18	IntVariable	MaxParallelActionables	Parallel Attribute Development
dc6cb0b5-92b6-4017-9327-39e0e37eae8c	AdvancementSO	AdvExperienceGem	Experiential
dc7234dc-1461-4fb9-9ccd-5e6c0bdb6f0f	ViewSO	LoadoutChangersVisible
dc79db51-9253-4e19-a1ad-9b9bae476574	ResourceTypeSO	CelestialResourceType	Celestial
dc8fa545-c929-49bd-99f3-b06cc74b6f22	KeyBindingVariable	UseConsumable1	Consumable 1
dca63d1d-ca3f-418c-924d-12b24d96a45e	EquipmentTypeSO	BagEquipmentType	Bag
dcaa65ff-ca70-4a09-a44e-fb6447d51cb2	KeyBindingVariable	GoToWizardry	Go To Wizardry
dcabdc8a-3e8f-4991-88f2-9374279b694b	BoolVariable	PersistenceHasCompletedWorld
dcb18de5-90fe-4a6d-ad22-b28c50cde6ad	MusicTrackSO	AmbienceTrack1	Ambience 1
dcb29c95-4a7d-4cc8-8d32-67afc154dc7e	AttributeSO	OptimalOutputLevel	Optimal Output Lv
dcd7dca3-7dfb-49f0-8dd7-e22d9572b60a	IntVariable	PersistChallengeMaxRerolls	Challenge Max Rerolls
dcebc928-5521-48bb-923a-c12092f25dc6	PrerequisiteLinkSO	AlchemyTiers
dcf46be5-f358-477e-bd15-85e6d7a98d7e	StructureSO	UrnOfExpansion	Urn Of Expansion
dd086dcc-47fd-43d3-b84c-c352e3f585d4	AlchemyRecipeSO	TransmuteIronwood	Transmute Ironwood
dd099465-c638-4db0-a29a-4390563b0d96	ResearchSO	ImprovedSpeed	Improved Speed
dd0c4f79-ed64-4f25-bdc8-5e3e0a5c8d00	ChallengeSO	WeakenedZeal	Weakened Zeal
dd364b14-e818-49f9-ad06-f593d58d06ce	AlchemyRecipeSO	BrewLightningTonic	Brew Lightning Tonic
dd38a2ac-45bc-41dc-acfb-8b1fa81c2c3e	AttributeGroupSO	MentalSpeedGroup	Mental Speed
dd6a5b20-4bd4-4700-9589-c4a13fe685b0	EquipmentSO	MysticRune	Mystic Rune
dd76e531-776a-41cd-8d89-0441f511113a	AchievementListVariable	CoreAchievements
dddfc660-296b-447e-9e1d-fd24fd4d7a44	RecipeBookSO	StormRecipeBook	Storm
dde75844-fda6-41bb-9138-53207b9d6867	AttributeSO	PlotNodeSize	Size
ddf24dc9-c56c-4e2f-bf63-177c63cb3976	ScalingWeightSO	SpellAugEffect
de0a1c64-827e-4253-8f03-26b82c64a5a2	AttributeSO	WorldResetComplete	World Restored
de326b2d-62f4-4300-8c19-1ba71004c72d	AlchemyRecipeSO	LearningEssence	Learning Essence
de425916-3d3f-4a4f-86dd-6c52e32e5293	RitualSO	Source	Source
de59e3e8-fb88-4565-91d2-e488e0ff1240	StructureSO	Extraction	Extraction
de610dfd-766b-499a-b0be-372253812afe	UpgradeSO	MysticBeacon	Shining Mystic
de6253ed-c084-4743-b63c-bccd170e35a0	ChallengeSO	WeakenedArtifacts	Weakened Artifacts
de83a73e-9676-4d6b-bf27-3fac2279d10c	SpellTypeListVariable	AllSpellTypes
dec0337c-d8f5-4cec-8ad3-ce04abd20b36	StructureTypeSO	DruidryStructures	Druidry
def47b93-a1eb-4d59-b51f-c0fffc452ec0	ResearchTypeSO	NovelResearch	Novel
